Time,GND_truth_X1,GND_truth_Y1,GND_truth_X2,GND_truth_Y2,est_X1,est_Y1,est_X2,est_Y2,
1.63018e+09,241.293,125.471,119.177,125.413,248.131,137.805,109.07,141.443,
1.63018e+09,241.293,125.471,119.177,125.413,248.131,137.805,109.07,141.443,
1.63018e+09,240.815,124.268,119.651,124.207,248.131,137.805,109.07,141.443,
1.63018e+09,240.815,124.268,119.651,124.207,248.131,137.805,109.07,141.443,
1.63018e+09,240.58,123.667,119.883,123.604,248.131,137.805,109.07,141.443,
1.63018e+09,240.12,122.453,120.338,122.388,248.131,137.805,109.07,141.443,
1.63018e+09,239.895,121.842,120.338,122.388,248.131,137.805,109.07,141.443,
1.63018e+09,239.673,121.224,120.781,121.156,245.782,135.602,110.311,139.782,
1.63018e+09,239.454,120.603,120.997,120.534,245.782,135.602,110.311,139.782,
1.63018e+09,239.454,120.603,120.997,120.534,245.782,135.602,110.311,139.782,
1.63018e+09,239.239,119.981,121.21,119.911,245.782,135.602,110.311,139.782,
1.63018e+09,239.027,119.355,121.419,119.282,245.782,135.602,110.311,139.782,
1.63018e+09,238.819,118.734,121.625,118.66,245.782,135.602,110.311,139.782,
1.63018e+09,238.613,118.119,121.827,118.044,245.782,135.602,110.311,139.782,
1.63018e+09,238.213,116.909,122.222,116.832,245.782,135.602,110.311,139.782,
1.63018e+09,238.213,116.909,122.414,116.231,245.782,135.602,110.311,139.782,
1.63018e+09,238.017,116.309,122.414,116.231,245.782,135.602,110.311,139.782,
1.63018e+09,237.637,115.116,122.788,115.036,243.304,133.036,111.54,137.708,
1.63018e+09,237.637,115.116,122.788,115.036,243.304,133.036,111.54,137.708,
1.63018e+09,237.269,113.949,123.148,113.866,243.304,133.036,111.54,137.708,
1.63018e+09,237.269,113.949,123.148,113.866,243.304,133.036,111.54,137.708,
1.63018e+09,236.912,112.849,123.323,113.309,243.304,133.036,111.54,137.708,
1.63018e+09,236.738,112.311,123.665,112.225,243.304,133.036,111.54,137.708,
1.63018e+09,236.738,112.311,123.665,112.225,243.304,133.036,111.54,137.708,
1.63018e+09,236.399,111.257,123.831,111.692,243.304,133.036,111.54,137.708,
1.63018e+09,236.399,111.257,123.993,111.168,240.95,130.364,112.738,135.419,
1.63018e+09,236.233,110.753,124.153,110.664,240.95,130.364,112.738,135.419,
1.63018e+09,235.909,109.803,124.311,110.179,240.95,130.364,112.738,135.419,
1.63018e+09,235.75,109.346,124.465,109.711,240.95,130.364,112.738,135.419,
1.63018e+09,235.595,108.894,124.766,108.8,240.95,130.364,112.738,135.419,
1.63018e+09,235.442,108.44,124.766,108.8,240.95,130.364,112.738,135.419,
1.63018e+09,235.442,108.44,124.912,108.346,240.95,130.364,112.738,135.419,
1.63018e+09,235.145,107.565,125.196,107.469,240.95,130.364,112.738,135.419,
1.63018e+09,234.999,107.156,125.196,107.469,240.95,130.364,112.738,135.419,
1.63018e+09,234.999,107.156,125.335,107.059,238.745,127.639,113.928,132.981,
1.63018e+09,234.714,106.376,125.605,106.277,238.745,127.639,113.928,132.981,
1.63018e+09,234.576,105.993,125.605,106.277,238.745,127.639,113.928,132.981,
1.63018e+09,234.576,105.993,125.736,105.894,238.745,127.639,113.928,132.981,
1.63018e+09,234.307,105.226,125.989,105.124,238.745,127.639,113.928,132.981,
1.63018e+09,234.176,104.852,125.989,105.124,238.745,127.639,113.928,132.981,
1.63018e+09,234.176,104.852,126.112,104.749,238.745,127.639,113.928,132.981,
1.63018e+09,233.921,104.147,126.352,104.043,238.745,127.639,113.928,132.981,
1.63018e+09,233.797,103.812,126.468,103.707,238.745,127.639,113.928,132.981,
1.63018e+09,233.797,103.812,126.468,103.707,236.743,124.945,115.112,130.478,
1.63018e+09,233.674,103.486,126.583,103.38,236.743,124.945,115.112,130.478,
1.63018e+09,233.435,102.868,126.695,103.063,236.743,124.945,115.112,130.478,
1.63018e+09,233.319,102.58,126.805,102.76,236.743,124.945,115.112,130.478,
1.63018e+09,233.319,102.58,126.914,102.471,236.743,124.945,115.112,130.478,
1.63018e+09,233.09,102.054,127.021,102.199,236.743,124.945,115.112,130.478,
1.63018e+09,232.978,101.815,127.23,101.704,236.743,124.945,115.112,130.478,
1.63018e+09,232.867,101.587,127.331,101.476,236.743,124.945,115.112,130.478,
1.63018e+09,232.759,101.368,127.431,101.256,235.007,122.389,116.287,128.018,
1.63018e+09,232.652,101.156,127.431,101.256,235.007,122.389,116.287,128.018,
1.63018e+09,232.548,100.953,127.625,100.84,235.007,122.389,116.287,128.018,
1.63018e+09,232.445,100.764,127.719,100.65,235.007,122.389,116.287,128.018,
1.63018e+09,232.343,100.59,127.719,100.65,235.007,122.389,116.287,128.018,
